CID,pIC50
60723364,-1.311357948
93750600,-1.597090102
34558705,-0.40284987
20395907,-0.89097612
8489495,-1.723423913
94334931,-1.0876777
67734795,-1.845240045
56475559,-1.423310741
73682882,-1.006104287
24647538,-1.423319814
46808989,-0.664174397
32503690,-0.998657334
16686130,-0.832902283
20995903,-2.193078513
5769391,-1.17192587
30634681,-1.09853035
17584392,-1.651685347
22011819,-0.547028481
49902231,-0.920109313
56292602,-1.286414175
9596284,-1.498457704
19974001,-1.266815603
23828647,-1.164010817
41600895,-0.789013204
19255362,-1.086458334
19881787,-0.864702782
25699824,-0.367924507
96330156,-2.038457829
9027401,-1.512487663
22143353,-1.049357905
12666712,-1.332721208
15508588,-0.903170296
25641143,-0.730640321
24611357,-1.294166008
73350718,-1.066311103
101478432,-1.552768165
12733431,-0.746276365
29538480,-1.935892678
72978762,-2.193896685
21096090,-1.08324114
53039818,-1.150126254
54302017,-1.247231096
49643387,-1.09306191
63572311,-0.84890884
114277768,-1.432680123
100897784,-0.411737859
14974038,-1.184103679
23166235,-2.050844163
82747674,-1.29768507
55850199,-0.3551333
63372200,-0.90357822
51253738,-1.11328735
6655399,-0.714939014
73158421,-0.583351126
11071074,-1.430728889
14249451,-0.246283671
38729378,-0.978721501
45767954,-1.890447382
100905686,-0.996811186
19728670,-1.057925685
49576727,-1.265037565
45409337,-0.225918126
50160968,-0.892165638
18255183,-0.887575798
76852569,-2.393744241
19215388,-1.270586416
60571901,-1.400662456
61001876,-1.388289087
71066380,-1.125587054
20734622,-1.291658755
117342683,-1.899395035
30891920,-0.577998199
104856113,-1.706998525
65838906,0.235249085
46737838,-2.042029973
25594417,-0.646696313
14791303,-1.932473251
34006652,-1.511470842
51962881,-1.092287185
13814326,-0.468441736
18611225,-0.808416459
12347540,-1.394603551
51527193,-2.244868665
54791138,-1.702191485
63709232,-1.162635717
60983292,-1.789874187
22364665,-1.428203713
56938117,-0.923172963
54916339,-1.264120362
48118519,-1.688812423
21626344,-2.199399866
36871635,-0.822798086
47654198,-0.568019771
92053645,-2.398806477
34899096,-1.930159796
17291904,-1.30186651
13546313,-0.803861816
10101399,-0.349109174
52117485,-2.527529298
61743849,-1.102278682
16075840,-0.916388717
22868110,-1.099826428
20055855,-1.197896478
59241215,-0.333496161
9733521,-0.78406851
59299891,-0.918439917
22171842,-1.488343288
103294141,-2.185766021
78488455,-1.109151514
54168977,-0.946493521
75844892,-1.185446216
19775813,-1.82582067
39262177,-1.160552307
32078793,-0.502756014
59158540,-0.688460362
68415872,-1.196753955
45818738,-1.145583258
24557617,-1.543119717
37413679,-1.18100673
56977666,-1.326112407
70505081,-1.220974042
71906363,-1.710666605
11082467,-0.81712804
25607189,-1.329256401
27875803,-1.271341117
13677826,-1.848014369
21320468,-1.114760668
98114795,-1.819876765
54336232,-1.726458543
67672342,-1.684709524
22831538,-1.358476906
16256240,-1.410230438
77525821,-1.725795012
30187351,-1.199187558
84397669,-1.596665812
113662054,-1.365077801
36527152,-1.021351114
38405507,-1.096262422
11530669,-1.436940868
34683224,-0.392064025
103448664,-1.517031947
56298453,-1.093116041
17089195,-1.636208573
61342497,-1.092396795
20872004,-1.781876458
23348315,-1.306476605
100702489,-2.128302383
87360546,-1.438006849
87695362,-2.006939485
69335989,-0.610806892
63847008,-1.651732341
61568440,-0.672350152
13297754,-1.013684537
40168392,-0.526452417
60006829,-0.999625672
57180867,-2.191625141
5216612,-1.570415221
22284807,-1.285359791
13230814,-1.458872378
57540671,-0.900377165
37879643,-1.437139453
8501190,-0.725569285
7337798,-2.483219297
26110097,-0.91024982
80509287,-0.816873084
37078388,-1.025498783
59835147,-1.151469362
135647624,-2.26433235
28430783,-1.239491974
63141993,-1.591125449
7957957,-0.55375494
13115839,-2.003012073
50490409,-1.126554364
126195221,-0.11542315
55190899,-0.411754288
41994284,-0.714180798
80412230,-1.693343941
74614370,-1.709259312
19044189,-1.222604304
24169202,-0.941399783
25091297,-0.85554778
98740602,-1.393892962
60197093,-0.592340554
47259000,-1.205096232
22661641,-1.164643415
142838850,-0.715856941
16639767,-0.615612465
105101508,-1.324913337
10660517,-1.199644903
57886215,-1.162245361
25609993,-2.316576025
40316466,-0.314958933
24026413,-0.741821603
59375311,-0.860548993
8386143,-0.937118171
43340245,-0.794455734
82291409,-0.752124506
34928198,-0.762718314
21159100,-0.562429677
16016832,-1.348292417
57282308,-0.973923111
15164777,-1.105775916
67901561,-0.866590597
53802290,-0.400532389
13012895,-1.159329288
74321859,-2.239872774
15722085,-0.76618501
46059817,-0.851478184
20684232,-1.421012189
24566859,-0.946785016
31050035,-1.787688865
36811823,-1.196891724
93515519,-2.284802677
109329595,-1.834878189
33062421,-1.416128338
86603380,-1.698553858
13058993,-0.472549496
92273310,-1.90636449
7591042,-1.605006667
6611012,-0.702363399
15019064,-1.270976717
-2154447,-0.506381961
2885511,-1.265713262
53459836,-1.18266764
49642766,-1.193586758
14928530,-0.659438067
58297156,-1.328218088
75156690,-2.067323689
52887192,-0.967416268
39237392,-0.789449088
14467704,-1.413031427
151683340,-1.584839934
60876329,-0.8276833
10549679,-1.548580639
50053476,-0.970918053
100816783,-1.414047073
34778340,-1.412797312
67829668,-0.820786347
49062327,-0.956554333
39962754,-1.035276755
15963621,-1.605627163
93483053,-1.651987711
47900429,-1.790964161
59647681,-0.753063983
8753320,-0.652532908
22471687,-0.715761078
24793761,-1.507604891
45632802,-0.79915116
16159674,-0.208857743
23241609,-1.175899875
14799919,-1.250716128
15060562,-1.473836657
54863012,-0.880828617
94924070,-2.074545693
69955298,-1.010586133
50479743,-0.432768746
68012598,-1.5817786
38436985,-0.7101483
18900207,-0.788314038
52649272,-1.498547989
59504426,-1.292504276
117243993,-2.398350483
48817016,-1.100643245
93958309,-2.048470096
87101690,-1.67242922
23450925,-1.273225601
90144733,-1.659888141
51282971,-0.83110694
6338833,-1.32308122
85337015,-2.166352862
83248576,-1.246936703
46354127,-1.346801089
40557053,-0.510689133
58875196,-0.802740293
21919012,-1.230842006
15889894,-1.160658336
22395585,-0.382882142
68003944,-1.161126523
35914481,-0.488102528
19595870,-1.287356135
50741897,-0.78308051
118980218,-1.06136596
36797071,-2.143468193
54524417,-0.480493929
24244764,-1.862498671
33084158,-0.757778222
129787847,-2.050333502
113350402,-2.588929155
115409064,-1.855450149
47235274,-0.624461212
128887288,-1.8676447
8949487,-1.679960022
8867931,-0.525679064
12729871,-1.828556672
56070643,-1.066323891
3106400,-1.274605398
94696427,-2.563044486
62860031,-0.95460879
2050573,-0.902159085
46606041,-1.553342272
102223004,-1.348019573
44296315,-1.432827584
23285200,-1.734557225
9528939,-0.345006535
50523156,-0.84560596
22929880,-1.147143749
8669890,-1.707397647
102304436,-2.120868118
25133829,-1.074002523
20075458,-1.201876278
50787019,-0.885758321
21805526,-1.860829634
74509085,-0.44860849
41907194,-1.047119377
6944244,-1.606213693
81591065,-1.133945188
31965311,-0.709229924
92093731,-2.297152776
15093886,-1.537054057
37969170,-1.561416092
126781966,-1.37261075
68810895,-1.585912734
97962617,-1.523563979
65449587,-2.268520152
96620554,-1.21321469
103999747,-2.14905033
83005563,-1.788798178
110432697,-1.50542583
111372232,-1.370739159
7684809,-0.0694152
58699086,-1.566526741
15819820,-0.927966312
102701439,-1.74745225
39526609,-1.396094783
19141840,-1.439123548
2876771,-1.074026091
38680870,-1.302824884
7715898,-0.706433601
91733817,-1.740531329
32202633,-0.737239789
10452920,-1.494752762
58328616,-1.390842904
36625574,-1.474987504
30120733,-0.972182716
70999667,-2.32062335
37180414,-1.904355537
46850384,-1.117926528
21138373,-0.846683496
31910082,0.040769257
83422097,-1.687832979
112637715,-1.829463132
17768533,-0.406443183
28706858,-1.058879055
16684704,-0.413264027
35927676,-0.484692442
31974191,-0.438797026
5349906,-0.350095655
93580031,-1.005621227
44274953,-0.573769104
56718449,-1.359584397
93024955,-1.629177402
69014628,-2.645858781
110499278,-1.184792716
56531967,-1.07773564
80200651,-1.28967547
21623359,-1.486740654
18636708,-1.111557766
116335688,-1.562577682
13156346,-1.101089016
102908665,-2.652648768
34711132,-0.7217018
61368972,-1.517231464
50732881,-1.474467074
85958946,-1.736022711
10619969,-1.117199253
34315950,-0.551566498
16259625,-2.105009858
20931795,-1.506110391
73574811,-0.653791709
22807514,-1.745164712
25433175,-1.374420712
8958609,-1.228221774
10143986,-0.698955182
39510251,-1.45492607
76219071,-0.612222781
20110224,-1.32455917
108719798,-1.508939193
22918477,-0.418779832
50054768,-1.56465356
73897304,-1.290199239
94427801,-2.229290797
19331177,-1.312635843
14411347,-1.155218266
51096010,-1.134072395
52980627,-1.983420155
-3312207,-1.270411096
68733391,-0.77056227
21703646,-0.895884942
22941904,-0.883348607
34420677,-1.133145646
60493971,-1.141857674
7642408,-1.172573176
60108937,-1.391229741
48972129,-2.206214499
16191229,-0.076189104
7983151,-0.294818533
34081482,-0.495880507
45095728,-0.28485918
8398963,-1.012918043
24179062,-1.259718091
104247084,-1.123686397
56431637,-1.013416067
85505349,-1.952276921
73641097,-2.018975074
22773787,-0.686648291
52484016,-1.347512026
53377811,-0.383283042
111639524,-1.744665804
12688505,-0.607968551
19585372,-1.358462397
23674295,-0.421876985
75384817,-2.613795138
18549798,-1.669626753
99144815,-1.820609968
54372267,-0.486656768
59972014,-0.831599023
50718439,-0.088718069
125585542,-1.064420776
81021396,-2.02842244
48869222,-0.802287171
21356779,-0.505938359
67611249,-1.678522138
147397884,-1.87595677
28050635,-1.0170273
15888705,-1.567245431
20288557,-0.417267553
61939002,-2.830582065
146010151,-1.83926317
19050619,-0.6237092
99755218,-2.168129626
12577666,-0.612841658
87961162,-1.478716688
20975695,-1.050965876
55554436,-1.454088531
24584073,-0.613205674
30729150,-0.575026817
55346064,-1.72245396
50106447,-1.255113393
27002510,-0.975739864
129966127,-0.651808265
63373790,-1.888100004
16515002,-1.348684379
17119998,-0.63025454
2720669,-1.063888731
17431602,-1.132210844
61252244,-1.809599977
46339162,-0.723261297
8270605,-1.270499985
75460473,-1.575269521
55022016,-1.422438347
19401743,-1.063479611
19915432,-0.486989572
79768804,-0.523734373
25071642,-1.084604321
35791263,-0.993488181
49121993,-1.723190732
124133333,-1.801836417
44856843,-1.603596385
21254538,-0.640380836
21125730,-1.40223531
17206124,-1.676345819
19319225,-0.679311789
101099198,-1.93391834
15689613,-1.13872666
37483848,-2.407486941
10269838,-0.448372272
26589364,-1.501781661
45797232,-0.635624507
30024347,-1.395546535
63204629,-1.537395023
13405386,-0.266846729
28701446,-1.104008294
27791445,-0.502544327
48545928,-1.499163729
9772285,-1.034132263
6477399,-0.960008764
7012684,-0.987853505
22929901,-1.012092272
26325642,-0.673424737
86699548,-1.226098263
64102552,-1.525295542
66641571,-1.497076058
15477333,-0.466720138
14921384,-1.321898775
28471960,-1.532532092
23519225,-2.294033428
65666937,-1.578104456
15093438,-1.256663264
12694205,-1.104486866
75280460,-1.841234664
22704484,-1.27727567
31713941,-1.115476114
55469316,-0.55293236
9566942,-0.710212856
12561695,-0.929755573
21034893,-1.508187079
20785524,-0.654681953
18943375,-0.877812944
14344722,-1.398842596
25002984,-0.508070485
67665605,-1.507054895
5692063,-0.413879913
90600708,-1.902882411
56729826,-1.183342513
29963061,-0.976755066
47255922,-1.049066438
94528851,-2.758612367
56213215,-0.692693177
49941841,-1.134285813
95630126,-2.064494399
17502346,-1.620692428
47718029,-1.084332252
12762613,-1.37034168
53974148,-0.781205341
88772220,-1.313224037
105402161,-1.381555676
19926997,-1.149305909
14082892,-1.300946191
60362297,-2.302865207
70236154,-0.820482016
70786027,-2.487868556
21794049,-1.722510567
7720685,-1.2801127
78090157,-2.762676509
122395712,-1.930697657
10491145,-1.439086709
50835503,-0.358178857
101363354,-1.402626027
89866063,-1.407483276
20494862,-1.22582175
25505505,-1.598192897
19520170,-1.131771674
28687578,-0.610496739
92746133,-2.281873878
44060979,-0.735331016
24100255,-1.176217696
18613247,-1.031072733
63241333,-2.177295795
134506303,-1.371829459
67123775,-1.379878638
52463054,-0.397174567
9920917,-0.951737407
123524323,-1.578669514
51210380,-1.087985747
16943178,-1.15248956
55542511,-0.667789832
71091809,-1.497727405
18545756,0.11097168
23177490,-0.892625856
18795952,-0.812437268
106969068,-1.513964121
98878305,-1.748205282
17830212,-0.962194577
137056635,-1.424489447
37181003,-1.825681092
59157197,-1.272884218
17129809,-0.7403029
36481604,-1.113411842
56732149,-1.68635344
54927647,-1.149450053
69307658,-0.880518266
54148364,-0.922278413
9900589,-2.32219712
54054690,-0.255648599
100194883,-0.890688638
59537625,-1.112702597
35969275,-0.758100248
57642152,-1.484062136
63771853,-1.553792106
21959621,0.1503111
52623939,-1.001968654
62244951,-1.908471816
94835985,-1.9215306
55860614,-1.162822991
-778554,-1.400014889
21641955,-0.669903866
63833663,-0.493206533
97213448,-2.457945263
59361993,-0.938239381
96889322,-2.034127582
65914158,-1.176097377
69406037,-1.560515223
14200933,-1.160202521
56436872,-0.721709992
12018451,-1.596458744
9959892,-0.570621602
38663717,-0.709875147
6073077,-0.697317085
22660736,-1.453926994
41537473,-0.88647606
113776528,-1.452557903
10872973,-1.238560635
39143798,-1.510833083
15641916,-0.8720671
28395236,-1.534666028
128779105,-2.167948868
37248554,-0.806110931
11199904,-0.759559271
10345662,-1.106724798
21690575,-0.506826767
61049682,-1.697775812
25049279,-0.345179763
18356273,-1.048096155
82883120,-0.920329676
19468944,-2.219369344
24568059,-1.01384668
56373050,-1.294701701
45946022,-1.403554103
16439196,-1.658225904
7122974,-1.745764157
56803974,-1.864261404
52568949,-0.829992594
13416901,-0.680269785
8890172,-1.403479271
25039446,-1.00081508
27009907,-0.977598247
47416392,-0.857097223
57757901,-1.106966316
39217403,-1.208133086
21988499,-1.110105768
8109514,-1.605781952
40213505,-1.547734061
73717207,-1.66394087
20132506,-1.108462282
25061954,-1.148822279
16119606,-0.975914078
121144838,-2.038741469
15751882,-1.719711618
61979691,-1.582322739
17792132,-1.398280595
68950721,-1.418685493
22541026,-0.179502486
48224367,-0.350312517
55849783,-1.417162724
108967815,-1.427709761
7775867,-1.384828131
33154022,-0.901224659
13558091,-2.197384777
33486798,-1.100401175
54286760,-1.315472625
19266243,-1.403429727
30871391,-0.723787116
104218747,-1.064941382
31436872,-0.127269303
82252288,-1.244651309
50849313,-1.939495235
19719371,-2.426686952
52637276,-0.729535683
60648822,-2.073704551
13642529,-1.386980825
19948272,-1.524986277
52386573,-1.482713633
92535934,-1.84020832
140702246,-1.184662264
33808479,-0.394563072
15958187,-0.580398263
87211009,-1.626079623
19477695,-1.65814956
55049929,-1.581854907
23753998,-1.236117777
50014879,-1.559962139
19305012,-1.068866716
78550549,-1.701929994
21217246,-0.520501237
94551794,-0.719324791
17015206,-1.04536444
9599234,-0.801249515
79077249,-1.776025756
102373381,-0.940979536
12040861,-1.215954123
20768178,-1.381384944
11351336,-0.784121512
110175594,-1.779437671
7963405,-1.174775032
95180985,-2.425494835
13225967,-1.987703043
48965797,-1.212740853
89469940,-1.806828312
16177614,-1.240211095
53684578,-0.667138055
120406679,-1.212716625
90684331,-1.74101373
20162671,-1.020253089
23573053,-1.84361374
47685101,-1.314912143
